id,action,value,created_at,user_id
4567,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-10 10:04:40.952357+00,52
4568,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-10 10:04:51.592871+00,52
4569,enter_store,ANWAR BURGER,2018-03-10 10:05:20.454913+00,52
4570,enter_store,ผัดไท หอยทอด ลาดหน้า,2018-03-10 10:05:59.407336+00,52
4571,enter_store,ศิริรัตน์ โจ้ก ข้าวต้ม,2018-03-10 10:06:08.163528+00,52
4572,enter_store,สมใจ ลูกชิ้นทอด,2018-03-10 10:07:18.43188+00,52
4573,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-10 10:07:45.581261+00,52
4574,enter_store,สมใจ ลูกชิ้นทอด,2018-03-10 10:09:00.949823+00,52
4575,เพิ่มเข้าตะกร้า,ลูกชิ้นปลาระเบิด,2018-03-10 10:09:08.493751+00,52
4576,enter,โต้รุ่ง checkout,2018-03-10 10:09:18.808941+00,52
4577,สั่งอาหาร,185,2018-03-10 10:10:23.073792+00,52
4578,enter,home,2018-03-10 10:10:31.159994+00,52
4579,search_cate,อาหารไทย,2018-03-10 10:10:39.421819+00,52
4580,enter,โรงอาหารโต้รุ่ง,2018-03-10 10:16:30.30138+00,54
4581,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-10 10:17:07.384818+00,54
4582,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-10 10:17:07.474791+00,54
4583,เพิ่มเข้าตะกร้า,"ข้าวราดผัดคะน้าทะเล,ปลาหมึก,กุ้ง,ปลา",2018-03-10 10:17:45.352465+00,54
4584,เพิ่มเข้าตะกร้า,"ข้าวราดผัดคะน้าทะเล,ปลาหมึก,กุ้ง,ปลา",2018-03-10 10:17:46.606537+00,54
4585,enter,โต้รุ่ง checkout,2018-03-10 10:17:57.332207+00,54
4586,เพิ่มเข้าตะกร้า,"ข้าวราดผัดคะน้าทะเล,ปลาหมึก,กุ้ง,ปลา",2018-03-10 10:18:15.031533+00,54
4587,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-10 10:18:30.511388+00,54
4588,เพิ่มเข้าตะกร้า,แตงโม,2018-03-10 10:18:34.868783+00,54
4589,enter_store,ANWAR BURGER,2018-03-10 10:18:45.163938+00,54
4590,enter,โต้รุ่ง checkout,2018-03-10 10:19:23.975692+00,54
4591,enter_store,ANWAR BURGER,2018-03-10 10:19:29.599407+00,54
4592,enter_store,สมใจ ลูกชิ้นทอด,2018-03-10 10:19:50.770332+00,54
4593,enter_store,น้องแนนหมูปิ้ง,2018-03-10 10:20:21.156451+00,54
4594,เพิ่มเข้าตะกร้า,ไก่ย่าง,2018-03-10 10:20:28.498679+00,54
4595,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-10 10:20:37.815623+00,54
4596,enter,โต้รุ่ง checkout,2018-03-10 10:20:41.024364+00,54
4597,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-10 10:20:55.164083+00,54
4598,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-10 10:21:39.628405+00,54
4599,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-10 10:21:40.287013+00,54
4600,enter,โต้รุ่ง checkout,2018-03-10 10:21:52.150258+00,54
4601,สั่งอาหาร,186,2018-03-10 10:24:10.739909+00,54
4602,enter,home,2018-03-10 10:28:36.188305+00,175
4603,enter,โรงอาหารโต้รุ่ง,2018-03-10 10:28:41.297502+00,175
4604,กรอกประวัติความหิว,sunsuhuanattakarn,2018-03-10 10:29:45.244394+00,175
4605,enter,home,2018-03-10 10:29:50.173376+00,175
4606,enter,โรงอาหารโต้รุ่ง,2018-03-10 10:29:52.847782+00,175
4607,enter,home,2018-03-10 10:33:51.765223+00,145
4608,enter,โรงอาหารโต้รุ่ง,2018-03-10 10:33:57.103446+00,145
4609,enter_store,น้องแนนหมูปิ้ง,2018-03-10 10:34:32.383941+00,145
4610,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-10 10:35:00.987515+00,145
4611,enter_store,พินิจโต้รุ่ง,2018-03-10 10:35:29.751113+00,145
4612,เพิ่มเข้าตะกร้า,ยำวุ้นเส้น,2018-03-10 10:35:56.050703+00,145
4613,enter_store,พินิจโต้รุ่ง,2018-03-10 10:36:11.33901+00,145
4614,enter_store,น้องแนนหมูปิ้ง,2018-03-10 10:36:40.580162+00,145
4615,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:37:03.584113+00,145
4616,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:37:04.948206+00,145
4617,enter_store,น้องแนนหมูปิ้ง,2018-03-10 10:37:18.914571+00,145
4618,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:37:55.686335+00,145
4619,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:37:58.907953+00,145
4620,enter,โต้รุ่ง checkout,2018-03-10 10:38:35.330102+00,145
4621,enter_store,น้องแนนหมูปิ้ง,2018-03-10 10:38:55.296286+00,145
4622,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:39:08.300555+00,145
4623,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:39:10.141277+00,145
4624,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:39:10.715806+00,145
4625,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-10 10:39:11.305977+00,145
4626,enter_store,พินิจโต้รุ่ง,2018-03-10 10:39:45.049979+00,145
4627,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-10 10:40:04.715661+00,145
4628,enter,โต้รุ่ง checkout,2018-03-10 10:40:13.305616+00,145
4629,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-10 10:40:48.255796+00,145
4630,enter,home,2018-03-10 12:02:58.454498+00,176
4631,enter,โรงอาหารโต้รุ่ง,2018-03-10 12:03:03.696138+00,176
4632,กรอกประวัติความหิว,Dearlawtu57,2018-03-10 12:04:16.228026+00,176
4633,enter,home,2018-03-10 12:04:21.25288+00,176
4634,enter,โรงอาหารโต้รุ่ง,2018-03-10 12:04:25.188292+00,176
4635,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-10 12:04:40.855422+00,176
4636,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-10 12:04:58.198646+00,176
4637,enter_store,ปังเย็น,2018-03-10 12:05:03.152877+00,176
4638,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-10 12:05:13.516814+00,176
4639,enter_store,SteakHolder,2018-03-10 12:05:43.409349+00,176
4640,search_cate,อาหารไทย,2018-03-10 12:06:02.493401+00,176
4641,search_cate,อาหารไทย,2018-03-10 12:06:15.336333+00,176
4642,search_cate,เครื่องดื่ม,2018-03-10 12:06:21.81935+00,176
4643,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-10 12:06:30.70151+00,176
4644,เพิ่มเข้าตะกร้า,สัปปะรด,2018-03-10 12:06:40.053218+00,176
4645,เพิ่มเข้าตะกร้า,มะม่วง,2018-03-10 12:07:01.307965+00,176
4646,enter,home,2018-03-10 12:07:30.981649+00,176
4647,enter,home,2018-03-10 12:08:00.805092+00,176
4648,enter,โรงอาหารโต้รุ่ง,2018-03-10 12:08:03.865696+00,176
4649,enter_store,ศิริรัตน์ โจ้ก ข้าวต้ม,2018-03-10 12:08:12.147022+00,176
4650,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-10 12:08:32.613488+00,176
4651,enter_store,สมใจ ลูกชิ้นทอด,2018-03-10 12:09:10.162586+00,176
4652,enter_store,ปังเย็น,2018-03-10 12:09:48.839624+00,176
4653,enter,โต้รุ่ง checkout,2018-03-10 12:16:34.669005+00,176
4654,ใช้โค้ด,38,2018-03-10 12:16:56.051942+00,176
4655,enter,home,2018-03-10 12:58:50.939941+00,177
4656,enter_store,SteakHolder,2018-03-10 12:59:01.096128+00,177
4657,enter,โรงอาหารโต้รุ่ง,2018-03-10 12:59:53.71292+00,177
4658,enter,home,2018-03-10 18:24:42.761142+00,178
4659,enter_store,SteakHolder,2018-03-10 18:24:47.228696+00,178
4660,กรอกประวัติความหิว,NantikaThammasamisorn,2018-03-10 18:26:50.070161+00,178
4661,enter,home,2018-03-10 18:26:53.876976+00,178
4662,enter_store,SteakHolder,2018-03-10 18:26:55.85562+00,178
4663,enter,home,2018-03-10 18:27:17.761199+00,178
4664,enter,โรงอาหารโต้รุ่ง,2018-03-10 18:27:22.056727+00,178
4665,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-10 18:28:08.15912+00,178
4666,enter_store,พินิจโต้รุ่ง,2018-03-10 18:28:36.240983+00,178
4667,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-10 18:28:47.795561+00,178
4668,enter_store,ข้าวหน้าเป็ด-ข้าวหมูแดง-ข้าวหมูกรอบ,2018-03-10 18:29:05.932132+00,178
4669,enter_store,พินิจโต้รุ่ง,2018-03-11 06:14:53.582017+00,158
4670,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-11 06:15:17.957624+00,158
4671,enter_store,ผัดไท หอยทอด ลาดหน้า,2018-03-11 06:15:31.925054+00,158
4672,enter_store,พินิจโต้รุ่ง,2018-03-11 06:15:41.750038+00,158
4675,enter,home,2018-03-11 07:46:51.748748+00,158
4676,enter_store,SteakHolder,2018-03-11 07:46:55.968487+00,158
4677,enter,home,2018-03-11 09:13:49.646048+00,70
4678,enter_store,SteakHolder,2018-03-11 09:14:08.340289+00,70
4679,enter,home,2018-03-11 09:29:20.118707+00,70
4680,enter,home,2018-03-11 09:29:42.767511+00,70
4681,enter_store,SteakHolder,2018-03-11 09:30:00.15455+00,70
4682,enter,home,2018-03-11 09:31:47.717689+00,70
4683,enter_store,SteakHolder,2018-03-11 09:31:50.966713+00,70
4684,enter,steak checkout,2018-03-11 09:31:55.310624+00,70
4685,enter,home,2018-03-11 09:33:29.207236+00,70
4688,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:05:44.240357+00,54
4689,enter_store,ANWAR BURGER,2018-03-11 10:06:03.77441+00,54
4690,enter_store,ANWAR BURGER,2018-03-11 10:06:26.951662+00,54
4691,enter_store,สมใจ ลูกชิ้นทอด,2018-03-11 10:06:38.221754+00,54
4692,เพิ่มเข้าตะกร้า,ลูกชิ้นปลาระเบิด,2018-03-11 10:06:47.893993+00,54
4693,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-11 10:06:53.560276+00,54
4694,เพิ่มเข้าตะกร้า,น้ำเปล่า,2018-03-11 10:06:59.765007+00,54
4695,เพิ่มเข้าตะกร้า,แตงโม,2018-03-11 10:07:02.205716+00,54
4696,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 10:07:14.452938+00,54
4697,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกแกงทะเล,ปลาหมึก,กุ้ง,ปลา",2018-03-11 10:07:35.006515+00,54
4698,enter,โต้รุ่ง checkout,2018-03-11 10:07:44.996919+00,54
4699,สั่งอาหาร,190,2018-03-11 10:10:00.911686+00,54
4700,enter,home,2018-03-11 10:19:21.031755+00,142
4701,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:19:25.530523+00,142
4702,enter_store,อาหารอิสลาม Halal Food,2018-03-11 10:19:40.061304+00,142
4703,เพิ่มเข้าตะกร้า,"ข้าวกระเพราไก่, ปลา",2018-03-11 10:20:35.626047+00,142
4704,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:20:40.575927+00,142
4775,enter,home,2018-03-11 12:24:24.602117+00,105
4705,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-11 10:20:50.346144+00,142
4706,เพิ่มเข้าตะกร้า,ซุปเนื้อโคขุน+ไข่เจียว,2018-03-11 10:20:55.705644+00,142
4707,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:21:28.4724+00,142
4708,enter_store,พินิจโต้รุ่ง,2018-03-11 10:21:34.054906+00,142
4709,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:21:43.019387+00,142
4710,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 10:21:54.566338+00,142
4711,enter_store,ข้าวหน้าเป็ด-ข้าวหมูแดง-ข้าวหมูกรอบ,2018-03-11 10:22:09.725908+00,142
4712,เพิ่มเข้าตะกร้า,ข้าวหมูกรอบ,2018-03-11 10:22:19.939929+00,142
4713,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:22:25.914561+00,142
4714,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-11 10:22:33.186858+00,142
4715,เพิ่มเข้าตะกร้า,"ข้าวผัดหมู,ไก่",2018-03-11 10:22:54.436077+00,142
4716,enter,โต้รุ่ง checkout,2018-03-11 10:23:04.954972+00,142
4717,enter,home,2018-03-11 10:24:17.696215+00,142
4718,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:24:20.110361+00,142
4719,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-11 10:24:27.72303+00,142
4720,เพิ่มเข้าตะกร้า,ต้มยำขาหมู+ไข่เจียว,2018-03-11 10:24:31.566668+00,142
4721,enter,โต้รุ่ง checkout,2018-03-11 10:24:35.39697+00,142
4722,สั่งอาหาร,191,2018-03-11 10:26:27.327939+00,142
4723,enter,home,2018-03-11 10:26:54.043892+00,142
4724,enter,home,2018-03-11 10:27:11.420264+00,142
4725,enter,home,2018-03-11 10:47:18.265695+00,134
4726,enter,โรงอาหารโต้รุ่ง,2018-03-11 10:47:23.653652+00,134
4727,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-11 10:47:41.212865+00,134
4728,enter_store,พินิจโต้รุ่ง,2018-03-11 10:47:43.4824+00,134
4729,enter_store,ปังเย็น,2018-03-11 10:53:04.037128+00,134
4730,enter,โรงอาหารโต้รุ่ง,2018-03-11 11:15:42.327926+00,54
4731,enter_store,ANWAR BURGER,2018-03-11 11:15:55.024462+00,54
4732,enter,home,2018-03-11 12:12:58.079874+00,105
4733,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:13:40.764827+00,105
4734,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:14:12.392884+00,97
4735,enter_store,น้องแนนหมูปิ้ง,2018-03-11 12:14:19.932877+00,105
4736,enter_store,ศิริรัตน์ โจ้ก ข้าวต้ม,2018-03-11 12:14:47.170757+00,97
4737,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:14:59.074257+00,105
4738,enter_store,น้องแนนหมูปิ้ง,2018-03-11 12:15:06.530437+00,97
4739,เพิ่มเข้าตะกร้า,ข้าวเหนียว,2018-03-11 12:15:48.354327+00,97
4740,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-11 12:15:52.559758+00,97
4741,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-11 12:16:25.424862+00,97
4742,เพิ่มเข้าตะกร้า,ไก่ย่าง,2018-03-11 12:16:44.849136+00,97
4743,enter,โต้รุ่ง checkout,2018-03-11 12:16:54.008179+00,97
4744,ใช้โค้ด,38,2018-03-11 12:17:33.197469+00,97
4745,สั่งอาหาร,192,2018-03-11 12:18:36.514575+00,97
4746,enter,home,2018-03-11 12:18:41.710392+00,97
4747,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:18:47.201953+00,105
4748,enter,home,2018-03-11 12:19:00.130652+00,68
4749,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกหยวกหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:19:04.01229+00,105
4750,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:19:06.198264+00,68
4751,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกแกงหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:19:19.626266+00,105
4752,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-11 12:19:29.918455+00,68
4753,enter_store,ข้าวหน้าเป็ด-ข้าวหมูแดง-ข้าวหมูกรอบ,2018-03-11 12:20:03.728333+00,68
4754,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-11 12:20:29.501281+00,68
4755,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:20:39.974577+00,68
4756,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม้,2018-03-11 12:21:10.997554+00,105
4757,เพิ่มเข้าตะกร้า,"ข้าวราดผัดคะน้าหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:21:45.123352+00,68
4758,เพิ่มเข้าตะกร้า,แตงโม,2018-03-11 12:22:01.48858+00,105
4759,enter,โต้รุ่ง checkout,2018-03-11 12:22:13.861321+00,105
4760,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-11 12:22:14.068992+00,68
4761,enter,home,2018-03-11 12:22:15.620925+00,134
4762,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:22:28.219762+00,134
4763,enter_store,ข้าวหน้าเป็ด-ข้าวหมูแดง-ข้าวหมูกรอบ,2018-03-11 12:22:33.046057+00,68
4764,enter_store,พินิจโต้รุ่ง,2018-03-11 12:22:38.529585+00,134
4765,เพิ่มเข้าตะกร้า,ข้าวไก่กรอบลุยสวน,2018-03-11 12:22:54.975766+00,134
4766,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:23:01.527338+00,68
4767,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกแกงหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:23:18.811864+00,68
4768,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกแกงหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:23:20.278126+00,68
4769,enter_store,ปังเย็น,2018-03-11 12:23:22.229588+00,134
4770,เพิ่มเข้าตะกร้า,นมปั่นโอริโอ้,2018-03-11 12:23:25.279882+00,134
4771,enter,โต้รุ่ง checkout,2018-03-11 12:23:32.541041+00,68
4772,enter,โต้รุ่ง checkout,2018-03-11 12:24:01.630145+00,68
4773,enter,โต้รุ่ง checkout,2018-03-11 12:24:05.833927+00,134
4776,สั่งอาหาร,193,2018-03-11 12:24:26.827863+00,134
4777,enter,โต้รุ่ง checkout,2018-03-11 12:24:31.148925+00,68
4778,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:24:37.947883+00,105
4779,enter,โต้รุ่ง checkout,2018-03-11 12:24:41.518882+00,68
4780,enter,home,2018-03-11 12:25:04.602825+00,68
4781,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:25:15.669298+00,68
4782,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-11 12:25:34.990212+00,68
4783,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:25:46.818721+00,68
4784,เพิ่มเข้าตะกร้า,"ข้าวราดผัดพริกแกงหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 12:26:06.291695+00,68
4785,enter,โต้รุ่ง checkout,2018-03-11 12:26:13.991453+00,68
4786,สั่งอาหาร,194,2018-03-11 12:27:14.868947+00,68
4787,สั่งอาหาร,195,2018-03-11 12:29:16.675407+00,105
4788,enter,home,2018-03-11 12:29:30.223693+00,68
4789,enter_store,SteakHolder,2018-03-11 12:30:08.961393+00,68
4791,enter,home,2018-03-11 12:37:39.267887+00,179
4792,enter,home,2018-03-11 12:37:51.065404+00,134
4793,search_cate,อาหารไทย,2018-03-11 12:38:02.997188+00,179
4794,search_cate,อาหารไทย,2018-03-11 12:38:27.188459+00,179
4795,enter_store,ตำยำย่าง อาหารอีสาน ลาบยโส,2018-03-11 12:38:50.595642+00,179
4796,เพิ่มเข้าตะกร้า,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง,2018-03-11 12:39:09.622846+00,179
4797,enter,โต้รุ่ง checkout,2018-03-11 12:39:22.423482+00,179
4798,enter,โต้รุ่ง checkout,2018-03-11 12:39:47.688644+00,179
4799,เพิ่มเข้าตะกร้า,ตำไทย ตำปู ปู+ปลาร้า โคราช ตำแตง,2018-03-11 12:40:29.596086+00,179
4800,เพิ่มเข้าตะกร้า,ตำไทย ตำปู ปู+ปลาร้า โคราช ตำแตง,2018-03-11 12:40:31.640527+00,179
4801,enter,โต้รุ่ง checkout,2018-03-11 12:40:38.770567+00,179
4802,enter,โต้รุ่ง checkout,2018-03-11 12:40:58.34679+00,179
4803,enter,โต้รุ่ง checkout,2018-03-11 12:41:08.861147+00,179
4804,enter,โต้รุ่ง checkout,2018-03-11 12:41:42.953829+00,179
4805,enter,home,2018-03-11 12:42:34.258351+00,179
4806,enter,home,2018-03-11 12:42:35.793645+00,105
4807,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:42:38.600332+00,105
4808,search_cate,อาหารไทย,2018-03-11 12:42:44.361883+00,179
4809,enter_store,ข้าวแกงชุดอิ่มอร่อย,2018-03-11 12:42:54.017251+00,105
4810,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 12:43:12.413604+00,105
4811,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-11 12:43:14.750374+00,179
4812,enter,home,2018-03-11 12:43:33.78348+00,56
4813,enter_store,SteakHolder,2018-03-11 12:43:37.217829+00,56
4814,เพิ่มเข้าตะกร้า,"ข้าวผัดผงกะหรี่หมู,ไก่,กุ้ง,ปลาหมึก,ทะเล",2018-03-11 12:44:22.053191+00,179
4815,เพิ่มเข้าตะกร้า,ข้าวคะน้าหมูกรอบ,2018-03-11 12:44:58.569986+00,179
4816,enter,โรงอาหารโต้รุ่ง,2018-03-11 12:44:59.613449+00,56
4817,enter,โต้รุ่ง checkout,2018-03-11 12:45:05.953788+00,179
4818,enter,home,2018-03-11 12:50:00.871769+00,68
4819,search_cate,เครื่องดื่ม,2018-03-11 12:50:21.769576+00,68
4820,enter_store,ปังเย็น,2018-03-11 12:50:30.523168+00,68
4821,enter,home,2018-03-11 13:03:05.720344+00,68
4822,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-11 13:43:16.034423+00,56
4823,เพิ่มเข้าตะกร้า,"ข้าวราดผัดคะน้าหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-03-11 13:47:12.448261+00,56
4824,enter,home,2018-03-11 13:47:32.273519+00,56
4825,enter,โรงอาหารโต้รุ่ง,2018-03-11 13:47:34.248309+00,56
4826,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-11 13:47:48.90521+00,56
4827,enter,home,2018-03-11 13:47:56.270298+00,56
4828,enter,โรงอาหารโต้รุ่ง,2018-03-11 13:48:04.550466+00,56
4829,enter_store,น้องแนนหมูปิ้ง,2018-03-11 13:48:10.949334+00,56
4830,enter_store,สมใจ ลูกชิ้นทอด,2018-03-11 13:48:27.260853+00,56
4831,enter_store,ANWAR BURGER,2018-03-11 13:48:35.486295+00,56
4832,enter_store,น้องแนนหมูปิ้ง,2018-03-11 13:49:08.755992+00,56
4833,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-11 13:49:12.905773+00,56
4834,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-11 13:49:17.197767+00,56
4835,enter_store,สมใจ ลูกชิ้นทอด,2018-03-11 13:49:20.915829+00,56
4836,enter,โต้รุ่ง checkout,2018-03-11 13:49:37.439643+00,56
4837,enter,home,2018-03-11 14:34:57.930964+00,134
4838,enter_store,SteakHolder,2018-03-11 14:34:59.597552+00,134
4839,search_cate,อาหารไทย,2018-03-11 14:35:40.459395+00,134
9594,enter,home,2018-04-19 12:16:51.19663+00,255
4846,enter,โรงอาหารโต้รุ่ง,2018-03-11 14:38:16.862832+00,56
4847,enter,โต้รุ่ง checkout,2018-03-12 03:45:46.179866+00,179
4848,enter,โต้รุ่ง checkout,2018-03-12 05:40:35.333315+00,179
4849,enter,โต้รุ่ง checkout,2018-03-12 05:41:41.218038+00,179
4850,search_input,กระเพราไข่เยี้ยวม้า,2018-03-12 05:42:00.554817+00,179
4851,enter,home,2018-03-12 05:42:03.387463+00,179
4852,กรอกประวัติความหิว,7c8384625bc84467,2018-03-12 05:44:04.962586+00,179
4853,search_input,"",2018-03-12 05:45:02.585737+00,179
4854,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-12 05:45:24.878408+00,179
4855,enter,โต้รุ่ง checkout,2018-03-12 05:45:38.900102+00,179
4856,enter,home,2018-03-12 05:45:49.620634+00,179
4857,enter,โรงอาหารโต้รุ่ง,2018-03-12 05:45:55.043154+00,179
4858,enter_store,พินิจโต้รุ่ง,2018-03-12 05:46:03.826917+00,179
4859,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-12 05:46:54.180385+00,179
4962,enter,home,2018-03-12 15:16:00.989064+00,180
4860,enter_store,ร้าน 3 ป. ขาหมู อาหารตามสั่ง,2018-03-12 05:47:10.731783+00,179
4861,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-12 05:48:17.875927+00,179
4862,enter_store,SteakHolder,2018-03-12 05:48:55.525565+00,179
4863,search_cate,อาหารไทย,2018-03-12 05:49:26.466899+00,179
4864,enter_store,แชมป์ฮั้งเพ้ง,2018-03-12 05:49:49.424399+00,179
4865,enter_store,ร้านอาหารตามสั่งอิ่มอร่อย,2018-03-12 05:50:16.643976+00,179
4866,search_cate,อาหารไทย,2018-03-12 05:51:12.426763+00,179
4867,enter_store,น้องแนนหมูปิ้ง,2018-03-12 05:51:22.829145+00,179
4868,enter_store,ชาย 4 บะหมี่เกี๊ยว,2018-03-12 05:51:35.708007+00,179
4869,enter_store,SteakHolder,2018-03-12 05:51:50.634709+00,179
4870,search_cate,all,2018-03-12 05:52:15.383002+00,179
4871,enter_store,สมใจ ลูกชิ้นทอด,2018-03-12 05:52:25.792423+00,179
4894,enter,home,2018-03-12 10:08:14.869744+00,173
4895,enter,โรงอาหารโต้รุ่ง,2018-03-12 10:08:40.408742+00,173
4896,enter_store,อาหารอิสลาม Halal Food,2018-03-12 10:08:49.209272+00,173
4897,เพิ่มเข้าตะกร้า,เขียวหวานไก่กรอบ,2018-03-12 10:08:58.835432+00,173
4898,enter,home,2018-03-12 10:09:04.939579+00,173
4899,enter,โรงอาหารโต้รุ่ง,2018-03-12 10:09:10.994339+00,173
4900,enter_store,น้องแนนหมูปิ้ง,2018-03-12 10:10:02.694386+00,173
4901,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-12 10:10:08.427966+00,173
4902,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-12 10:10:09.217833+00,173
4903,เพิ่มเข้าตะกร้า,ตับไก่,2018-03-12 10:10:10.471173+00,173
4904,enter,โต้รุ่ง checkout,2018-03-12 10:10:18.191637+00,173
4905,enter,โต้รุ่ง checkout,2018-03-12 10:10:33.301042+00,173
4906,เพิ่มเข้าตะกร้า,ปีกไก่,2018-03-12 10:10:45.328309+00,173
4907,enter,โต้รุ่ง checkout,2018-03-12 10:10:50.071651+00,173
4908,enter,home,2018-03-12 10:34:37.42689+00,52
4909,enter,โรงอาหารโต้รุ่ง,2018-03-12 10:34:43.191011+00,52
4910,enter_store,ANWAR BURGER,2018-03-12 10:35:03.402879+00,52
4911,enter_store,เครื่องดื่ม ยำผลไม้ ผลไม,2018-03-12 10:35:32.325362+00,52
4912,enter_store,ผัดไท หอยทอด ลาดหน้า,2018-03-12 10:35:47.094193+00,52
